CarparkValue,latitude,longitude,Carpark_Number,dist
1456,1.335754157470333,103.84934606220978,TPM4,12.011682499519761
848,1.335818685356262,103.84733993345468,TPM5,12.215485961742749
537,1.3348896541471729,103.85462343286792,TPM6,11.443730826884009
523,1.337544127996722,103.8452675574329,TP27,12.506564502463142
1024,1.334893015641102,103.84857845222837,TPMN,12.04678828189484
1692,1.3366841663997724,103.84480135435707,TPMP,12.511654650255291
681,1.320770032841026,103.8532442121168,WDB1,10.966720465327475
567,1.421593416233771,103.83207955944744,Y23,19.53262117927852
992,1.4190888938075572,103.83331757837132,Y24,19.231638487537488
1727,1.4254497490743518,103.8367627817414,Y56,19.531345936869904
1132,1.3464366536863857,103.74538227425025,BBM1,23.265332927155765
1413,1.349969284844801,103.74851052070362,BBM8,23.045469899903228
1730,1.3789392866308572,103.77065516676868,BJ10,21.98792694417087
83,1.380763687110144,103.77187994356323,BJ11,21.96139803458253
1151,1.3802532628105817,103.77448858908411,BJ12,21.678721105484996
1522,1.3812502325627385,103.76894572813356,BJ17,22.27522716871087
955,1.3809699699980773,103.76811152657709,BJ18,22.34300107947934
1577,1.378924834192695,103.76554600407248,BJ28,22.49347982269004
1384,1.3773101941380146,103.76937734296403,BJ3,22.03217032229096
636,1.3791195021651272,103.77201112714418,BJ33,21.86333682300808
417,1.3769212779575684,103.76428644466128,BJ42,22.520222092432213
1269,1.3786879613964431,103.765008780912,BJ45,22.535109220614274
1159,1.3614343194045224,103.7487706304378,U48,23.430037363537874
185,1.350137241282892,103.74467788179156,U5,23.458108175345096
1272,1.342400674377116,103.69876959218948,JM14,28.181231875395316
1198,1.3411209710444394,103.69843639350842,JM12,28.187371388903806
472,1.4399002817927802,103.7912279761718,W39,24.127787390346718
1552,1.4084738701672737,103.89751341807955,PL67,14.436471987540878
1433,1.3458719785511368,103.74120383317222,U9,23.694887952844187
1242,1.36051634143148,103.75013144078066,U26,23.252701867203896
470,1.363105248330538,103.75000996550098,U25,23.366474665554737
1867,1.364516331909098,103.7474288288373,U24T,23.690629179747283
1599,1.3639079799053715,103.74764534848646,U24,23.643973187444303
412,1.363021192573962,103.7455653333894,U23,23.825625251251843
273,1.36076433250331,103.74651456484908,U22,23.63988577246161
833,1.3573554142331292,103.74858361747656,U21,23.29585772205873
1171,1.3498724840033915,103.74630929254846,U2,23.276059372210373
1430,1.348985181357904,103.72678544658392,J45,25.332282025398204
387,1.3587147470147338,103.95849513834342,TM25,7.958012515366502
1493,1.359826679786971,103.95962522398658,TM26,8.10190367532014
447,1.36065300511494,103.9598884790276,TM27,8.197622792408199
1499,1.3512959616988476,103.71580179588146,J37,26.57806936259943
912,1.2863026958403303,103.80957147714516,BM1,15.209490792546667
406,1.2868507679834986,103.80995307226117,BM2,15.166329044929938
256,1.287291542584285,103.80742676873176,BM26,15.446841330528118
1319,1.2869280256342557,103.80670138529172,BWM,15.527823252109643
368,1.273796254050212,103.8069013219054,TBMT,15.587643302189374
1789,1.2754814002517192,103.84229740226186,TPM,11.655166126953164
669,1.3585921987921117,103.74929857711686,U29,23.26674763207565
271,1.3595930873236584,103.75106506231056,U27,23.119854192429184
710,1.3510894123958357,103.7587333867077,U18,22.002259280696023
999,1.356914375548832,103.7526951581767,U30,22.84833468311042
1594,1.2773716640930235,103.83078772296412,TE25,12.90518151083338
1089,1.2797413916490037,103.82614156083416,TE3,13.398558295611368
401,1.278369639755716,103.82784357064948,TE4,13.22152620112295
1565,1.3578757399246892,103.75056115304244,U28,23.107740884428228
1048,1.366967610506847,103.84041745596971,A15,14.67838897808554
1886,1.283999331207603,103.81582316670986,BM28,14.520374065110172
974,1.28323433325652,103.81673344232468,BM30,14.42221955436621
53,1.2867839238665058,103.8332897478355,BTM,12.571497215900386
1695,1.286963082194043,103.82964101237133,BTM2,12.976982964417179
1691,1.293966566645104,103.8110072972264,SAM2,15.061938939782124
1873,1.2753043651293587,103.80922332015447,TBM2,15.314186700767678
985,1.334020235539566,103.72454031143974,TJ34,25.184255359102433
51,1.3569134026813714,103.75107360482822,U31,23.018310007118046
382,1.3446925875203746,103.71503519763276,BL13,26.476497633896027
1044,1.3545477132592356,103.89048363915774,HG10,9.644385116484226
1761,1.4406484395019046,103.76957878115822,W3,25.957679762294912
249,1.384704157156028,103.7587613770604,BJ65,23.457291616506605
736,1.3804828191297849,103.7513306473733,CK19,23.990388230820578
1085,1.3801437034327266,103.75166243741124,CK4,23.94091137946058
834,1.3927690420626142,103.7467303588615,CK42,25.05798402047967
1285,1.3802822594561748,103.75196049935109,CK7,23.91754108549348
453,1.3776881486417756,103.75515917100016,TW1,23.4728170764314
1004,1.378749975150724,103.75447493964852,TW2,23.59191751785567
1811,1.3803300689506637,103.75450502128642,TW3,23.664454060723674
682,1.3235011178756269,103.9405594919242,B16,3.97756319573604
610,1.324217738006363,103.94185716126566,B17,4.035928128758267
807,1.319799714480269,103.94342037708827,B20,3.5286044635979277
804,1.3324517913824268,103.9308211568239,B42,5.214528299243309
216,1.3316799840249027,103.92542899880024,B45,5.36486127078612
450,1.3263304964828269,103.93033953937258,B6,4.597975358586478
1822,1.3381537269767971,103.9226164633439,B63,6.149417676064387
998,1.3200329104338988,103.94565928752264,B65,3.5404474020919903
1257,1.3251312397332438,103.93192173162542,B7,4.408303359305504
1598,1.3262898453461394,103.9279955190616,B70,4.700860354201488
752,1.3242938891077924,103.92430036898207,B71,4.7022568942721845
657,1.3271316923454235,103.93403695950887,B7A,4.5400135077372195
316,1.3258814963794496,103.92827623307636,B8,4.646402747414
1641,1.3382683050605606,103.92336060080356,B80,6.125969191580411
1002,1.3262261095143135,103.9342047573154,B84,4.438360328970652
181,1.3225376305100751,103.93963512682488,B90,3.8902004875009495
988,1.324822461139102,103.92340067458152,CC5,4.804877231572716
1718,1.3235138140220364,103.92356461224108,CC6,4.67224088473257
969,1.329942834656957,103.93875343367434,B30,4.717815935719671
1752,1.328501234196721,103.93885019978502,B31,4.55815961798703
265,1.3371197566812698,103.72045887880437,TJ28,25.699641268897864
1817,1.3385945699313244,103.72287016767284,TJ31,25.473224228389917
781,1.3382825338635973,103.7225283112236,TJ37,25.50270801748178
1783,1.3703498012136124,103.83571828515676,AM16,15.322188782992912
1071,1.370532524461071,103.8343768155432,AM32,15.454228766565668
978,1.3761350307538107,103.76666134027607,BJ2,22.24454908720174
1369,1.3974022344611878,103.74516772920865,CK48,25.453841593703487
1300,1.3444363922391018,103.85531480784496,BE8,11.89751862034747
384,1.3702260011119267,103.87341939616717,SE11,12.204913925860547
420,1.3515775676309512,103.87209879674288,SE20,10.854511722372566
278,1.353436181204226,103.87201608645312,SE21,10.996786076895912
1544,1.354156731568103,103.8721288272635,SE22,11.040452971506891
56,1.354049906791127,103.87083893019704,SE23,11.140247645226198
1508,1.3527643970392298,103.87149419262816,SE24,10.991507154123271
1780,1.369391156083418,103.8750712108872,SE53,12.013722333712584
72,1.316875726618627,103.80753449141022,FR4M,15.760336050751768
284,1.3879388940244703,103.76747797804018,BJ31,22.772841368425485
1097,1.386563985722827,103.7669356490397,BJ32,22.751604356199202
1865,1.3877960606883657,103.76651781167334,BJ34,22.85844470724584
708,1.3870414895407563,103.76591367064565,BJ35,22.876786314398096
1277,1.386270399087047,103.76533871621282,BJ36,22.89188919333148
1497,1.3854321020503515,103.7646848754348,BJ37,22.911684739422803
931,1.3411010791516005,103.84587103389002,TP31,12.625717315716603
1029,1.3851366908698437,103.76342664649424,BJ38,23.019722556608116
8,1.384231797723518,103.76286006929934,BJ39,23.028557378240517
20,1.3828257877526826,103.76290164919295,BJ40,22.952338930953612
1124,1.3930853528194695,103.74479108110896,CK38,25.265419099072734
1266,1.3639637058040284,103.85458838271062,A38,13.23167867842721
1080,1.3659967355493308,103.8592672719764,A43,12.984374404205928
553,1.3820860793135756,103.74710566112644,CK8,24.49135809156511
1870,1.381218606739474,103.74897859928672,CK8A,24.261831297490122
1066,1.3961472532491102,103.74427780249404,CK39,25.47477376160567
374,1.390957419969763,103.74645700945564,CK41,24.992133054869992
1199,1.395266310343544,103.74953210680287,CK46,24.913994114844453
970,1.3952394503711916,103.74769942278238,CK47,25.09177402120607
335,1.372284800929649,103.872296737759,SE32,12.459150069750567
1650,1.3741617382772795,103.87260782853788,SE33,12.59405666656314
1362,1.3735036717727902,103.87170290325034,SE39,12.604606275489108
819,1.3817204459821768,103.7616776126488,BJ43,23.01757061788414
838,1.3838438770093553,103.74594296799194,CK22,24.691961559805062
1400,1.3922859022308849,103.74108732653968,CK36,25.59110875620976
1115,1.3940529952860885,103.74222984775592,CK37,25.56776776072625
341,1.3627693074285172,103.85162748927652,A25,13.404572135995124
605,1.3743555525255606,103.83647879468056,A81,15.525336738234987
664,1.37567492239482,103.8363986527224,A82,15.623306599347707
756,1.368074369978137,103.84439219780548,A9,14.401775057311735
830,1.3691643105963722,103.83185420964756,A98,15.59270740452388
465,1.3862829447414404,103.76077695178864,BJ55,23.339777120253885
861,1.3858912160470138,103.75894983505414,BJ56,23.49941022657293
1087,1.392588835064809,103.749136737306,CK44,24.81188902214735
1702,1.3945179409748218,103.7499668359902,CK45,24.831799306918757
1663,1.3730991180086038,103.87625296021636,SE35,12.242653402937373
1009,1.3739532452074892,103.87571527826626,SE38,12.35399149985601
662,1.3725409566369595,103.87002295696402,SE40,12.64876415230828
1392,1.3870292824106292,103.76897932907691,BJ30,22.577758148800104
1402,1.3796289105733537,103.73922107254177,CK16,25.175589216348527
1303,1.3987826049446035,103.74352305674635,CK49,25.6878658220099
1416,1.4004285839443895,103.74374642444484,CK50,25.75428823402734
1206,1.380315085920986,103.7385843858947,CKT1,25.27121441886866
925,1.399644037223133,103.74759048649052,CK51,25.338437784817838
35,1.3812861166246817,103.74181570834445,CK12,24.987720214962852
1310,1.3829167235416275,103.74204059676536,CK13,25.040713280765335
632,1.3820730449414027,103.74069102239277,CK17,25.137822845489833
1614,1.3790288766966745,103.74538107497938,CK30,24.522952236338657
188,1.3787502331490462,103.74493840789494,CK31,24.55508821095856
348,1.37551205005209,103.76545448390728,BJ41,22.334951136736073
613,1.3833829647486346,103.74013365429586,CK20,25.25493756596284
671,1.3841443511993503,103.74150685405392,CK23,25.15219093104567
1076,1.38857724580347,103.7410970484225,CK34,25.406213336633655
385,1.3835963556122968,103.74082478082032,CKM1,25.195167682521106
643,1.3739566801241183,103.769323020166,BJ1,21.872367105800322
62,1.387185789827295,103.76460302573554,BJ48,23.01237999712756
379,1.3886976858792568,103.74295135477573,CK33,25.22708379450796
960,1.3681130684869154,103.85555655070138,A37,13.449271079091682
1587,1.361151021658679,103.85407215463408,A39,13.079664294116709
813,1.3818976185660183,103.83985421482706,A68,15.772975353790684
1665,1.38062064114195,103.84010720676336,A70,15.658265521249977
1267,1.3800090936953149,103.84074189671752,A71,15.560372833021322
880,1.3953807621354313,103.74614735348534,CK40,25.251249463664426
96,1.3623561505378592,103.8569820859847,A40,12.912622962007502
688,1.380544930908412,103.83566062297804,A66,16.02916004084318
268,1.3816414579421723,103.84194543574868,A69,15.580149684570113
709,1.3709897466881409,103.84241897219825,A30,14.774985008394726
1794,1.3706469901715583,103.8418614904826,AM80,14.799867274528614
1654,1.3716392420558656,103.841947812524,AM81,14.860999061504483
1525,1.3252462054528311,103.9256873497185,CC7,4.7160143319550265
1190,1.3222730385459691,103.93829861018796,B88,3.8927143673557527
1735,1.3305481548727427,103.90433956320577,B66,6.631913362012718
832,1.3342514890920436,103.91517723527454,B53,6.18294794874974
631,1.3339091800300191,103.91789418745978,B52,5.986501667866025
633,1.3321465000881845,103.91639624241292,B51,5.913094547622486
1879,1.329058097203989,103.93517620266309,B35,4.709836737453883
1331,1.3283122943595511,103.9356734308385,B34,4.615354414081132
851,1.327240858402427,103.93580016456131,B33,4.496588536403352
1282,1.3274106694551375,103.93675747950408,B32,4.488390702940738
57,1.317664120262257,103.86291017151454,KB17,9.838118918408844
34,1.3189033039657925,103.86359255881776,KB10,9.813693477703234
87,1.3205826810878327,103.86372199579309,KB11,9.866823952886504
936,1.3117614700214142,103.87349593503184,SD9,8.512559080729787
372,1.439418878830242,103.78907507943342,W54,24.262345264609557
1276,1.3500959071206409,103.8497629135689,BE23,12.75535627025475
414,1.4203104377393363,103.8449203107602,Y52M,18.52205758324094
949,1.4278309135192606,103.83401256586924,Y9,19.92925834022711
1125,1.4362620559300798,103.83785583613854,Y20,20.41297234859001
259,1.42384275765004,103.8332822753992,Y10,19.63744416372532
21,1.3757453839953475,103.942177186883,PM30,9.747501647194449
124,1.371800349816746,103.96093300168182,PM3,9.438440213532767
1768,1.3803889157456708,103.75731672497628,TWM3,23.38588313893111
586,1.404089419860993,103.7489175658634,CK61,25.456564326191216
1039,1.4042944339787478,103.74587382647104,CK60,25.760426108245003
1062,1.3854943914724216,103.89152200733022,SK91,12.419323797252483
617,1.391610101929331,103.87511098212576,SK75,13.964213178518293
1005,1.3921683906630251,103.8775962147614,SK74,13.861115940589666
997,1.3940211031242349,103.8741039347353,SK88,14.248721266491293
1725,1.3820774690154305,103.89418824518243,SK71,11.942891824704033
1068,1.3964681241488188,103.89718165705648,SK43,13.223843139844787
1795,1.3842957031829393,103.89474221223811,SK70,12.129928516345204
1215,1.386158412237724,103.89290117505956,SK92,12.40957563583028
1787,1.3939219929429294,103.8765260190466,SK80,14.089457101008684
1302,1.385141350529275,103.89388818553024,SK72,12.257781518738238
1344,1.3861118971736086,103.89424467166316,SK73,12.334176426976851
1786,1.394189407365095,103.87340511790605,SK83,14.308087005182573
1564,1.3943812008338867,103.87715995536352,SK86,14.093514516677324
46,1.3916838991563576,103.8740702868394,SK78,14.036899188192516
544,1.3830653872629295,103.89424243103556,SK68,12.036174483216453
1358,1.3860441807607258,103.89742587393197,SK3,12.165326968035545
1347,1.3894447199134696,103.878212028333,SK58,13.571071965290413
151,1.3888827807769966,103.8767194791357,SK62,13.612944044194599
1205,1.393152021809552,103.8731219967987,SK87,14.23115927919062
857,1.379492530303263,103.7499803416757,CK3A,24.079544103969464
1064,1.3786059243998008,103.75006247869928,CK3,24.029835435955
1899,1.3971123380651005,103.74850899592592,CK55,25.112376484465166
1661,1.3797457123370551,103.74411077646042,CK29,24.684513488974613
349,1.3800848001568025,103.74417169247351,CK28,24.69392604019099
1176,1.3645882914751264,103.84765302635223,AM22,13.877438107572285
110,1.3646977329371188,103.84608858611756,AM20,14.022782165269657
1371,1.3655400127862634,103.84461939021914,AM18,14.209512993685285
1270,1.3649433806415423,103.84845709182149,A20,13.831184258845022
28,1.371029158960116,103.85941720762452,A65,13.351808594611317
1790,1.3744644954379837,103.85591341875042,A60,13.897473481724814
152,1.372522464242247,103.85760956795286,A50,13.611921900543248
1136,1.3524734570237993,103.88043241313824,HG22,10.236916848443494
1255,1.3822899983079189,103.74374379564632,CK25,24.83957468104949
54,1.383326163012076,103.74330985413629,CK24,24.932029504819734
656,1.292850191000663,103.80993984128176,STAM,15.17580816399621
215,1.3723282292064236,103.85132794564834,AM79,14.112072518352965
117,1.368356473219034,103.85166737410135,A34,13.794307443222781
1421,1.3640741492788215,103.85094037122862,AM96,13.554557448524983
1006,1.3651073779477731,103.84970936855954,A85,13.733229014787472
297,1.3807609626573387,103.84353033817357,A72,15.383583802768745
214,1.3796863244461357,103.8378048893886,A67,15.78510295607021
49,1.2846262894692324,103.82312918959744,BMVM,13.70617180575377
744,1.2847190033879028,103.82171169354837,HE3,13.863441067960661
1856,1.277605691154847,103.81934329580648,TB2,14.170566702417913
23,1.2872568479780304,103.83897315415284,JKM,11.938961351927347
250,1.2881646234590771,103.83964039101365,JKS,11.864291674037961
139,1.2739258167233891,103.83563161921091,SPM,12.412216217662658
24,1.3182783907026911,103.80771256448294,FR2C,15.77328288316965
1354,1.3126136388646874,103.78692568583918,GM1A,17.932796044392518
1757,1.307343526593196,103.78446333008414,AR5M,18.125384319209758
438,1.3072843627095665,103.78343964059528,AR9,18.23767087030462
932,1.313102659052516,103.769573948647,C5,19.84975922268093
811,1.3176492492395018,103.77031234940884,C9,19.845586439429475
1843,1.3441682107567352,103.74762688341622,U46,22.956018555555048
1698,1.3488837002095344,103.75543627209288,U15,22.27463925155322
1453,1.351391956544542,103.74435163478522,U3,23.53408282346396
255,1.354100234198131,103.75261404178178,U32,22.75410539385694
749,1.3330705484619232,103.91760166991922,B75,5.924979234537318
852,1.3467260929497138,103.744577082454,U38,23.360293004565616
277,1.345803542198286,103.7437242364322,U10,23.423120749567545
43,1.3166746567863592,103.76863110345546,C8,20.01257164230597
904,1.3493549092892696,103.71790104604096,J60M,26.296331315640966
22,1.349118093824854,103.71858546676606,J38,26.2160021595687
764,1.3148102349625574,103.8708758709943,UBKM,8.89717861652126
862,1.3155971787693,103.87139746428304,UBK2,8.87216968400273
812,1.3185357926226655,103.87395939841522,UBK5,8.726217589705284
14,1.350095965597914,103.7568055731968,U17,22.17106581647404
1887,1.3506535652301486,103.74321996303708,U4,23.629945085388478
1590,1.348389703017815,103.74698150151224,U1,23.1564322694652
859,1.3217496873149626,103.73934148022114,TGML,23.317912591901916
560,1.3065968942240511,103.8507074910028,BRBL,10.828460901885467
1744,1.3465495557125742,103.71442382780674,BL18,26.59218321221596
205,1.306066749235351,103.85058597863122,BRB1,10.830762615363666
280,1.3400767800039053,103.68842490797104,J61,29.25391995633371
597,1.3439953859260445,103.69822208525449,J73,28.279090690623615
226,1.3426645840692522,103.69611229344028,J74,28.476184735751996
463,1.3497594316284762,103.75098884548026,U39,22.775529438677683
436,1.3486324013971245,103.75136830370435,U40,22.69785936187872
207,1.3494845970551803,103.75204834998064,U41,22.653973847527308
1888,1.3098135876330488,103.77013103455867,C3M,19.740565809687162
446,1.3114801086975776,103.7705025129515,C4M,19.723027658960934
1748,1.3436870354700483,103.69350873447114,J70,28.783303860788173
1464,1.3441944891692927,103.69311740148552,J75M,28.837942781046085
689,1.3408888288394574,103.7000824336548,JM15,28.00297801874153
1849,1.3429966284896695,103.69952925533684,JM18,28.11300877559346
1245,1.3241976206862776,103.77128667696373,C24,19.87252594890364
1660,1.3222422628168249,103.77051277091007,C27,19.914351542967548
1649,1.2825290974366874,103.82946139003268,KTM5,13.011579687399818
1225,1.2818564521671478,103.82924344240874,KTM6,13.039629850608142
332,1.274091691271079,103.82700432828145,BP2,13.362079117913403
1227,1.3445062832256525,103.75991777083932,BBM3,21.65447868018884
90,1.3432428850770304,103.75793361152392,BBM5,21.825961778222492
1777,1.3549782392536949,103.75130696430496,U33,22.923204441997697
328,1.3517336858231883,103.75370322750751,U34,22.55564640832139
798,1.3477246830725291,103.69647855749272,J84M,28.561540264477003
1387,1.3499771895467607,103.69623487505112,J85M,28.646941624440373
1335,1.3067809877783425,103.7966731852932,Q84,16.769961572303657
469,1.3088789371038378,103.79623840948672,Q87,16.84818849741346
1687,1.3062461348732033,103.79504979530866,Q89,16.94197878241536
1720,1.288431556063426,103.80761950142184,BM5,15.425087527458853
246,1.278443650566954,103.81857405338022,TB1,14.248401542650129
1472,1.276839182859871,103.81946766823695,TB3,14.164144787659623
600,1.2732889977607464,103.82223343925538,TB9,13.899455107357847
492,1.2790442396857191,103.8175781692421,TBC3,14.35392484825996
1410,1.322587761086612,103.76992906520272,C26,19.985396438262327
171,1.322351236491755,103.76898892209616,C25,20.083029383789125
1629,1.3216503041788257,103.77033993399895,C22M,19.920824305835136
1852,1.34248592800673,103.70300645678526,JM7,27.72323951969752
590,1.350499126357452,103.70388481388832,JM30,27.836230760977838
1028,1.3472672849626512,103.69773379422574,J72,28.413974182307655
881,1.3396873972151606,103.69364065669544,J69,28.676866964069234
1897,1.3535626884336651,103.7037874056437,JM23,27.933438260135173
369,1.3519736920625167,103.7028211437115,JM19,27.99190356459389
933,1.3650831137381514,103.74593691879758,U43,23.86810084744984
1189,1.434675002710207,103.77803049237724,W21,24.81232914164573
1177,1.4310240348406782,103.77933113821558,W24,24.43753111588562
370,1.3242254443101509,103.88817771100877,M25,7.607076547229369
308,1.3306808562275376,103.8857074211039,M3,8.231904730316204
236,1.329022794058407,103.88765970175432,M4,7.9483247703241675
741,1.3304551002906109,103.88706362505644,MM1,8.094257326190577
883,1.3243396875061149,103.88609424966444,MM2,7.811514474204849
55,1.3293296567041784,103.88548655203132,MM4,8.166923684091298
1364,1.3336909599995803,103.87922883841398,UA2,9.015104150145497
135,1.334654434873611,103.88062786478974,UA3,8.948201505598743
390,1.336513362841354,103.88118205349492,UA5,9.01956928046457
601,1.334497808758932,103.87921358148871,UAM1,9.067164891353768
707,1.3420131073387225,103.69758237259065,JM31,28.301065210844012
1394,1.3658306352822938,103.75177182867142,BBM9,23.294171004262964
1742,1.3116611944348089,103.7665267320007,C21M,20.163994199707833
690,1.347803447002071,103.75322229615676,U13,22.47365777578991
592,1.320563371411054,103.76617984015766,C13M,20.353759501887673
789,1.32178984437935,103.76610607293507,C12,20.386381014423996
1299,1.3173923753204828,103.76518546060046,C14M,20.403540588362016
1301,1.318463207322819,103.76896294521585,C10,20.008624350784995
911,1.3437618406573566,103.7114251379433,BL10,26.84262604889719
17,1.3487772809984742,103.71334566358098,BL19,26.76973802231997
104,1.3468747076130891,103.70923455522797,BL3,27.16081767154569
1075,1.3537072091984148,103.72252094049038,J50,25.932216111091854
1328,1.3497546144769716,103.71787227953132,J60L,26.310951716537954
765,1.3408897822679104,103.6854076396136,J62,29.60069027834892
952,1.3398730274812365,103.68655537092322,J62M,29.45333041715731
306,1.341779262833754,103.68644278769764,J63,29.50768195080849
291,1.3427704872682331,103.6892958327224,J65,29.219721931337737
713,1.3462276475605943,103.69417441757965,J71,28.773050645909905
1033,1.3443044123065495,103.6945291758142,J76M,28.687332778321352
466,1.3474454235068092,103.69856061913052,J77M,28.329130548602095
1304,1.3415658549718328,103.69512328117312,J78M,28.558015112611848
679,1.3465010835318163,103.6949388062981,J79M,28.697076949630205
860,1.3455473430034577,103.70096949302297,J80M,28.01988091788139
826,1.349591459069286,103.7001773248677,J81M,28.211118197353848
668,1.3458500076506863,103.6924501001389,J82M,28.950613475077432
1734,1.3502206530155672,103.69506444233096,J83M,28.77978942296774
1367,1.3499622723359237,103.69909010573144,J86M,28.338405371509115
1246,1.3416792676491924,103.70720618934254,J88M,27.247903761311385
1183,1.3423753450796354,103.70590079148468,J89M,27.406495526096993
1348,1.3397788016970993,103.69685697580177,J98M,28.328558612142817
239,1.3397333027042435,103.69604297580892,J99M,28.416185995137404
774,1.3389486784923157,103.69728745900872,JM10,28.263104073918466
1807,1.3394709470052732,103.69974492611485,JM13,28.007154813056722
16,1.344748541967573,103.70259174815769,JM22,27.824038471005444
330,1.3443036800399348,103.70062818236626,JM25,28.02572593717026
1839,1.3353272224094526,103.69568781607848,JM28,28.360251250314068
733,1.3370050641486035,103.69450453965212,JM29,28.524488200519304
1207,1.273374335911294,103.80897284613786,TBM3,15.363496598662982
77,1.2772968603551005,103.80776708675565,TBM4,15.45642875545751
546,1.3848974600068844,103.76148675340288,BJ49,23.19818974395703
1007,1.4257754612180191,103.82995451109494,Y11,20.040015114201342
1083,1.4294449190692675,103.83127807040287,Y8,20.260097622837456
1715,1.4312148956597843,103.83786491910423,Y13,19.962231045079943
1346,1.434711422193891,103.8288865213409,Y3,20.882882917564437
1579,1.4335446820813351,103.8274698163474,Y3M,20.881134859630844
1050,1.4200499817181682,103.84052674015588,Y39,18.80089446005773
822,1.4293878629355858,103.84781777851174,Y48,19.14665083758468
1142,1.4283671256018378,103.84752949552276,Y48M,19.07209420488034
352,1.4346481536830256,103.83681432353168,Y15,20.337570378123573
702,1.4347516057895653,103.83150986637428,Y4,20.705221903751152
1655,1.4142097093252877,103.83362348353344,Y27,18.801483611397153
1051,1.4260720481399056,103.84798421288862,Y49,18.834597686524233
324,1.435359862099705,103.83485400918325,Y21M,20.53189398363291
788,1.4153793403801032,103.83371280418602,Y28,18.8920721958808
1740,1.415445284587028,103.8343714689353,Y28M,18.849107556033957
1593,1.4222297063338252,103.83610980649,Y33,19.2987486736597
1640,1.4243934487682803,103.84750862385845,Y49M,18.713908006774012
1106,1.4239686967948015,103.84726485601644,Y49L,18.691650206631437
986,1.4273018179324568,103.82745054301348,Y7,20.349707806053477
1586,1.4239920631489649,103.8464470440742,Y57,18.747484130739295
942,1.4369020040104232,103.83715517427228,Y21,20.516445979478814
639,1.45159164275342,103.82135766637312,SB19,22.877466974667453
59,1.452416912231222,103.82353138485568,SB24,22.80490091452764
1014,1.4513660567718123,103.82091139683448,S19L,22.887744920635118
1317,1.453161110192054,103.8237047130531,S24L,22.859748319664806
439,1.4464483347703572,103.82050273329794,SB2,22.48476057098859
1630,1.4482824208020346,103.81731036780364,SB16,22.865850777593607
415,1.456465018093812,103.81522395296496,SB26,23.723318103310202
1608,1.456622416476304,103.81739647167652,SB27,23.58952799970471
976,1.4548633392563763,103.81563840952435,SB28,23.554569092859747
1860,1.4449556774576735,103.81877261852776,SB3,22.47595184149125
782,1.4489271805752448,103.8166936266958,SB15,22.964724322746754
1172,1.4440797074466718,103.82127316472264,SB4,22.22542927338617
680,1.446119844740713,103.81819700149272,SB5,22.61681359191527
1423,1.4489311212031637,103.81370144290932,SB18,23.17536969587835
89,1.4517812855899763,103.8142356397866,SB21,23.38341783707473
1722,1.453031035211081,103.82008390804212,SB29,23.090687616223196
704,1.4554680859085,103.81353977631429,SB30,23.751912016192012
409,1.4555266790492731,103.81452318921048,SB31,23.689203081723473
1001,1.4500353806754085,103.81838924290274,SB23,22.943413811934203
1689,1.4511675571821523,103.8202882923335,SB22,22.912560983543997
443,1.4546450335090684,103.8135215966646,SB34,23.681536130109038
1073,1.388853429245626,103.89154112843612,SK36,12.745162848093102
865,1.3874486506871426,103.89060865561804,SK37,12.658574459201782
1673,1.387879204666016,103.88933309952282,SK42,12.770159850843898
1467,1.3862233734196856,103.90609468269211,SK23,11.784474561159087
1049,1.3902640175240115,103.89823603716232,SK10,12.548273202598212
1858,1.394773252958036,103.9024281570004,SK19,12.819071692891523
564,1.3940951516643665,103.90387099960166,SK20,12.688790931200277
1254,1.3884031811248536,103.89946348353912,SK11,12.302910851659005
1395,1.397600519618371,103.89873817955828,SK45,13.268657438749202
790,1.3821330181549571,103.90006207293152,SK4,11.645331482880929
1432,1.3903156800516598,103.87653275385756,SK77,13.756051188853064
867,1.3837297041351546,103.9009037659496,SK16,11.764423552412437
42,1.384046610088895,103.89797731984484,SK63,11.939246300861853
1553,1.3890692026660998,103.89799118724449,SK7,12.439920371775875
1842,1.3079140431771652,103.8599731043318,MR4,9.85014179205552
485,1.3055339795624616,103.86233932875268,CR7,9.536798998107464
397,1.3231299605395128,103.87068301702206,KB4,9.265652576930368
1447,1.3071670198992595,103.8618541749918,JRM,9.627782992821533
1863,1.31776892051572,103.87991488367722,SD5,8.084413563683695
177,1.319106200176832,103.86158664703414,KB12,10.030829740391862
1580,1.3152879383142535,103.8740882168002,UBK4,8.579624514174716
480,1.3169224596017084,103.8783648643269,SD2,8.20507553486573
142,1.3161327950004935,103.87845506103224,SDM2,8.162012928259378
1894,1.3251470002256716,103.8621766860311,SG3,10.22030635900308
585,1.3040036166790818,103.86301043995836,NBRM,9.430537705689552
1253,1.324116239510012,103.86221206094686,SG2,10.171142737172758
1203,1.31246021162246,103.87445140859606,SDM,8.436056046029975
1248,1.3173299644584724,103.87924761702736,SD3,8.132688819775034
1098,1.4298007532188757,103.78959695405756,W107,23.490304387782594
166,1.430290199551382,103.77406832476404,W30,24.833126798380572
568,1.4301173304284711,103.77385708979328,W28,24.83902720865401
856,1.4279898550324333,103.77226391845844,W44,24.82720372475067
361,1.427981404325167,103.77516184012644,W45,24.576204855025225
199,1.4431361242898713,103.77760829441716,W7,25.474692906876243
1431,1.4375945522901383,103.77720833374296,W19,25.095176328888563
